pert_iname,target,broad_id
ascorbic-acid,SLC23A1,BRD-A85242401-001-09-9
ascorbic-acid,SLC23A1,BRD-A85242401-001-07-3
ascorbic-acid,SLC23A1,BRD-A85242401-001-12-3
ascorbic-acid,SLC23A2,BRD-A85242401-001-11-5
ascorbic-acid,SLC23A2,BRD-A85242401-001-10-7
ascorbic-acid,SLC23A2,BRD-A85242401-001-05-7
ascorbic-acid,SLC23A2,BRD-A85242401-001-09-9
ascorbic-acid,SLC23A2,BRD-A85242401-001-07-3
ascorbic-acid,SLC23A2,BRD-A85242401-001-12-3
ascorbic-acid,TMLHE,BRD-A85242401-001-11-5
ascorbic-acid,TMLHE,BRD-A85242401-001-10-7
ascorbic-acid,TMLHE,BRD-A85242401-001-05-7
ascorbic-acid,TMLHE,BRD-A85242401-001-09-9
ascorbic-acid,TMLHE,BRD-A85242401-001-07-3
ascorbic-acid,TMLHE,BRD-A85242401-001-12-3
asenapine,ADRA1A,BRD-K95260951-050-03-1
asenapine,ADRA1A,BRD-M82363962-001-02-8
asenapine,ADRA1A,BRD-K95260951-050-02-3
asenapine,ADRA2A,BRD-K95260951-050-03-1
asenapine,ADRA2A,BRD-M82363962-001-02-8
asenapine,ADRA2A,BRD-K95260951-050-02-3
asenapine,ADRA2B,BRD-K95260951-050-03-1
asenapine,ADRA2B,BRD-M82363962-001-02-8
asenapine,ADRA2B,BRD-K95260951-050-02-3
asenapine,ADRA2C,BRD-K95260951-050-03-1
asenapine,ADRA2C,BRD-M82363962-001-02-8
asenapine,ADRA2C,BRD-K95260951-050-02-3
asenapine,ADRB1,BRD-K95260951-050-03-1
asenapine,ADRB1,BRD-M82363962-001-02-8
asenapine,ADRB1,BRD-K95260951-050-02-3
asenapine,ADRB2,BRD-K95260951-050-03-1
asenapine,ADRB2,BRD-M82363962-001-02-8
asenapine,ADRB2,BRD-K95260951-050-02-3
asenapine,DRD1,BRD-K95260951-050-03-1
asenapine,DRD1,BRD-M82363962-001-02-8
asenapine,DRD1,BRD-K95260951-050-02-3
asenapine,DRD2,BRD-K95260951-050-03-1
asenapine,DRD2,BRD-M82363962-001-02-8
asenapine,DRD2,BRD-K95260951-050-02-3
asenapine,DRD3,BRD-K95260951-050-03-1
asenapine,DRD3,BRD-M82363962-001-02-8
asenapine,DRD3,BRD-K95260951-050-02-3
asenapine,DRD4,BRD-K95260951-050-03-1
asenapine,DRD4,BRD-M82363962-001-02-8
asenapine,DRD4,BRD-K95260951-050-02-3
asenapine,HRH1,BRD-K95260951-050-03-1
asenapine,HRH1,BRD-M82363962-001-02-8
asenapine,HRH1,BRD-K95260951-050-02-3
asenapine,HRH2,BRD-K95260951-050-03-1
asenapine,HRH2,BRD-M82363962-001-02-8
asenapine,HRH2,BRD-K95260951-050-02-3
asenapine,HTR1A,BRD-K95260951-050-03-1
asenapine,HTR1A,BRD-M82363962-001-02-8
asenapine,HTR1A,BRD-K95260951-050-02-3
asenapine,HTR1B,BRD-K95260951-050-03-1
asenapine,HTR1B,BRD-M82363962-001-02-8
asenapine,HTR1B,BRD-K95260951-050-02-3
asenapine,HTR1D,BRD-K95260951-050-03-1
asenapine,HTR1D,BRD-M82363962-001-02-8
asenapine,HTR1D,BRD-K95260951-050-02-3
asenapine,HTR1E,BRD-K95260951-050-03-1
asenapine,HTR1E,BRD-M82363962-001-02-8
asenapine,HTR1E,BRD-K95260951-050-02-3
asenapine,HTR2A,BRD-K95260951-050-03-1
asenapine,HTR2A,BRD-M82363962-001-02-8
asenapine,HTR2A,BRD-K95260951-050-02-3
asenapine,HTR2B,BRD-K95260951-050-03-1
asenapine,HTR2B,BRD-M82363962-001-02-8
asenapine,HTR2B,BRD-K95260951-050-02-3
asenapine,HTR2C,BRD-K95260951-050-03-1
asenapine,HTR2C,BRD-M82363962-001-02-8
asenapine,HTR2C,BRD-K95260951-050-02-3
asenapine,HTR5A,BRD-K95260951-050-03-1
asenapine,HTR5A,BRD-M82363962-001-02-8
asenapine,HTR5A,BRD-K95260951-050-02-3
asenapine,HTR6,BRD-K95260951-050-03-1
asenapine,HTR6,BRD-M82363962-001-02-8
asenapine,HTR6,BRD-K95260951-050-02-3
asenapine,HTR7,BRD-K95260951-050-03-1
asenapine,HTR7,BRD-M82363962-001-02-8
asenapine,HTR7,BRD-K95260951-050-02-3
asiatic-acid,PYGM,BRD-K35079116-001-02-5
asiatic-acid,PYGM,BRD-K35079116-001-03-3
ASP-2535,SLC6A9,BRD-K07150325-001-02-5
ASP-2535,SLC6A9,BRD-K07150325-001-01-7
aspartame,TAS1R2,BRD-K78841970-001-12-0
aspartame,TAS1R2,BRD-K78841970-001-13-8
aspartame,TAS1R2,BRD-K78841970-001-14-6
aspartame,TAS1R2,BRD-K78841970-001-11-2
aspartame,TRPV1,BRD-K78841970-001-12-0
aspartame,TRPV1,BRD-K78841970-001-13-8
aspartame,TRPV1,BRD-K78841970-001-14-6
aspartame,TRPV1,BRD-K78841970-001-11-2
aspirin,AKR1C1,BRD-K11433652-001-23-8
aspirin,AKR1C1,BRD-K11433652-001-17-0
aspirin,AKR1C1,BRD-K11433652-001-16-2
aspirin,AKR1C1,BRD-K11433652-001-18-8
aspirin,ASIC3,BRD-K11433652-001-23-8
aspirin,ASIC3,BRD-K11433652-001-17-0
aspirin,ASIC3,BRD-K11433652-001-16-2
aspirin,ASIC3,BRD-K11433652-001-18-8
aspirin,EDNRA,BRD-K11433652-001-23-8
aspirin,EDNRA,BRD-K11433652-001-17-0
aspirin,EDNRA,BRD-K11433652-001-16-2
aspirin,EDNRA,BRD-K11433652-001-18-8
aspirin,HSPA5,BRD-K11433652-001-23-8
aspirin,HSPA5,BRD-K11433652-001-17-0
aspirin,HSPA5,BRD-K11433652-001-16-2
aspirin,HSPA5,BRD-K11433652-001-18-8
aspirin,IKBKB,BRD-K11433652-001-23-8
aspirin,IKBKB,BRD-K11433652-001-17-0
aspirin,IKBKB,BRD-K11433652-001-16-2
aspirin,IKBKB,BRD-K11433652-001-18-8
aspirin,NFKB1,BRD-K11433652-001-23-8
aspirin,NFKB1,BRD-K11433652-001-17-0
aspirin,NFKB1,BRD-K11433652-001-16-2
aspirin,NFKB1,BRD-K11433652-001-18-8
aspirin,NFKB2,BRD-K11433652-001-23-8
aspirin,NFKB2,BRD-K11433652-001-17-0
aspirin,NFKB2,BRD-K11433652-001-16-2
aspirin,NFKB2,BRD-K11433652-001-18-8
aspirin,NFKBIA,BRD-K11433652-001-23-8
aspirin,NFKBIA,BRD-K11433652-001-17-0
aspirin,NFKBIA,BRD-K11433652-001-16-2
aspirin,NFKBIA,BRD-K11433652-001-18-8
aspirin,PRKAA1,BRD-K11433652-001-23-8
aspirin,PRKAA1,BRD-K11433652-001-17-0
aspirin,PRKAA1,BRD-K11433652-001-16-2
aspirin,PRKAA1,BRD-K11433652-001-18-8
aspirin,PRKAA2,BRD-K11433652-001-23-8
aspirin,PRKAA2,BRD-K11433652-001-17-0
aspirin,PRKAA2,BRD-K11433652-001-16-2
aspirin,PRKAA2,BRD-K11433652-001-18-8
aspirin,PRKAB1,BRD-K11433652-001-23-8
aspirin,PRKAB1,BRD-K11433652-001-17-0
aspirin,PRKAB1,BRD-K11433652-001-16-2
aspirin,PRKAB1,BRD-K11433652-001-18-8
aspirin,PRKAB2,BRD-K11433652-001-23-8
aspirin,PRKAB2,BRD-K11433652-001-17-0
aspirin,PRKAB2,BRD-K11433652-001-16-2
aspirin,PRKAB2,BRD-K11433652-001-18-8
aspirin,PRKAG1,BRD-K11433652-001-23-8
aspirin,PRKAG1,BRD-K11433652-001-17-0
aspirin,PRKAG1,BRD-K11433652-001-16-2
aspirin,PRKAG1,BRD-K11433652-001-18-8
aspirin,PRKAG2,BRD-K11433652-001-23-8
aspirin,PRKAG2,BRD-K11433652-001-17-0
aspirin,PRKAG2,BRD-K11433652-001-16-2
aspirin,PRKAG2,BRD-K11433652-001-18-8
aspirin,PRKAG3,BRD-K11433652-001-23-8
aspirin,PRKAG3,BRD-K11433652-001-17-0
aspirin,PRKAG3,BRD-K11433652-001-16-2
aspirin,PRKAG3,BRD-K11433652-001-18-8
aspirin,PTGS1,BRD-K11433652-001-23-8
aspirin,PTGS1,BRD-K11433652-001-17-0
aspirin,PTGS1,BRD-K11433652-001-16-2
aspirin,PTGS1,BRD-K11433652-001-18-8
aspirin,PTGS2,BRD-K11433652-001-23-8
aspirin,PTGS2,BRD-K11433652-001-17-0
aspirin,PTGS2,BRD-K11433652-001-16-2
aspirin,PTGS2,BRD-K11433652-001-18-8
aspirin,RPS6KA3,BRD-K11433652-001-23-8
aspirin,RPS6KA3,BRD-K11433652-001-17-0
aspirin,RPS6KA3,BRD-K11433652-001-16-2
aspirin,RPS6KA3,BRD-K11433652-001-18-8
aspirin,TP53,BRD-K11433652-001-23-8
aspirin,TP53,BRD-K11433652-001-17-0
aspirin,TP53,BRD-K11433652-001-16-2
aspirin,TP53,BRD-K11433652-001-18-8
ASP3026,ALK,BRD-K06542892-001-01-9
ASP3026,ALK,BRD-K06542892-001-02-7
AST-1306,EGFR,BRD-K26838195-075-04-9
AST-1306,ERBB2,BRD-K26838195-075-04-9
astemizole,HRH1,BRD-K37249724-001-24-0
astemizole,HRH1,BRD-K37249724-001-25-7
astemizole,HRH1,BRD-K37249724-001-28-1
astemizole,KCNH1,BRD-K37249724-001-24-0
astemizole,KCNH1,BRD-K37249724-001-25-7
astemizole,KCNH1,BRD-K37249724-001-28-1
astemizole,KCNH2,BRD-K37249724-001-24-0
astemizole,KCNH2,BRD-K37249724-001-25-7
astemizole,KCNH2,BRD-K37249724-001-28-1
asymmetrical-dimethylarginine,NOS2,BRD-K36269323-300-02-6
asymmetrical-dimethylarginine,NOS3,BRD-K36269323-300-02-6
AT-1015,HTR2A,BRD-K06496777-003-01-4
AT-7519,CDK1,BRD-K13390322-001-06-3
AT-7519,CDK2,BRD-K13390322-001-06-3
AT-7519,CDK4,BRD-K13390322-001-06-3
AT-7519,CDK5,BRD-K13390322-001-06-3
AT-7519,CDK6,BRD-K13390322-001-06-3
AT-7519,CDK9,BRD-K13390322-001-06-3
AT-9283,AURKA,BRD-K24576554-001-04-8
AT-9283,AURKB,BRD-K24576554-001-04-8
AT-9283,JAK2,BRD-K24576554-001-04-8
AT-9283,JAK3,BRD-K24576554-001-04-8
AT-9283,RPS6KA6,BRD-K24576554-001-04-8
AT-9283,STK17A,BRD-K24576554-001-04-8
ataluren,DMD,BRD-K94830329-001-03-0
ATB-346,PTGER2,BRD-A52551912-001-02-9
ATB-346,PTGER2,BRD-A52551912-001-01-1
atenolol-(+/-),ADRB1,BRD-A20239487-001-24-9
atenolol-(+/-),ADRB1,BRD-A20239487-001-25-6
atenolol-(+/-),ADRB2,BRD-A20239487-001-24-9
atenolol-(+/-),ADRB2,BRD-A20239487-001-25-6
atiprimod,JAK2,BRD-K38527262-300-01-0
atiprimod,STAT3,BRD-K38527262-300-01-0
atizoram,PDE4A,BRD-K76614248-001-01-2
atizoram,PDE4B,BRD-K76614248-001-01-2
atizoram,PDE4C,BRD-K76614248-001-01-2
atizoram,PDE4D,BRD-K76614248-001-01-2
ATN-161,ITGA5,BRD-K00521308-019-03-5
ATN-161,ITGA5,BRD-K00521308-019-01-9
ATN-161,ITGAV,BRD-K00521308-019-03-5
ATN-161,ITGAV,BRD-K00521308-019-01-9
ATN-161,ITGB1,BRD-K00521308-019-03-5
ATN-161,ITGB1,BRD-K00521308-019-01-9
ATN-161,ITGB3,BRD-K00521308-019-03-5
ATN-161,ITGB3,BRD-K00521308-019-01-9
atomoxetine,GRIN1,BRD-K20141153-003-12-9
atomoxetine,GRIN1,BRD-K20141153-003-13-7
atomoxetine,GRIN1,BRD-K20141153-001-01-6
atomoxetine,GRIN2A,BRD-K20141153-003-12-9
atomoxetine,GRIN2A,BRD-K20141153-003-13-7
atomoxetine,GRIN2A,BRD-K20141153-001-01-6
atomoxetine,GRIN2B,BRD-K20141153-003-12-9
atomoxetine,GRIN2B,BRD-K20141153-003-13-7
atomoxetine,GRIN2B,BRD-K20141153-001-01-6
atomoxetine,GRIN2C,BRD-K20141153-003-12-9
atomoxetine,GRIN2C,BRD-K20141153-003-13-7
atomoxetine,GRIN2C,BRD-K20141153-001-01-6
atomoxetine,GRIN2D,BRD-K20141153-003-12-9
atomoxetine,GRIN2D,BRD-K20141153-003-13-7
atomoxetine,GRIN2D,BRD-K20141153-001-01-6
atomoxetine,GRIN3A,BRD-K20141153-003-12-9
atomoxetine,GRIN3A,BRD-K20141153-003-13-7
atomoxetine,GRIN3A,BRD-K20141153-001-01-6
atomoxetine,GRIN3B,BRD-K20141153-003-12-9
atomoxetine,GRIN3B,BRD-K20141153-003-13-7
atomoxetine,GRIN3B,BRD-K20141153-001-01-6
atomoxetine,SLC6A2,BRD-K20141153-003-12-9
atomoxetine,SLC6A2,BRD-K20141153-003-13-7
atomoxetine,SLC6A2,BRD-K20141153-001-01-6
atomoxetine,SLC6A3,BRD-K20141153-003-12-9
atomoxetine,SLC6A3,BRD-K20141153-003-13-7
atomoxetine,SLC6A3,BRD-K20141153-001-01-6
atomoxetine,SLC6A4,BRD-K20141153-003-12-9
atomoxetine,SLC6A4,BRD-K20141153-003-13-7
atomoxetine,SLC6A4,BRD-K20141153-001-01-6
atorvastatin,AHR,BRD-K69726342-238-03-2
atorvastatin,AHR,BRD-K69726342-001-03-4
atorvastatin,AHR,BRD-K69726342-238-02-4
atorvastatin,DPP4,BRD-K69726342-238-03-2
atorvastatin,DPP4,BRD-K69726342-001-03-4
atorvastatin,DPP4,BRD-K69726342-238-02-4
atorvastatin,HMGCR,BRD-K69726342-238-03-2
atorvastatin,HMGCR,BRD-K69726342-001-03-4
atorvastatin,HMGCR,BRD-K69726342-238-02-4
atosiban,AVPR1A,BRD-A85261566-001-02-5
atosiban,AVPR1A,BRD-A85261566-001-03-3
atosiban,AVPR1A,BRD-A85261566-001-01-7
atosiban,AVPR1B,BRD-A85261566-001-02-5
atosiban,AVPR1B,BRD-A85261566-001-03-3
atosiban,AVPR1B,BRD-A85261566-001-01-7
atosiban,AVPR2,BRD-A85261566-001-02-5
atosiban,AVPR2,BRD-A85261566-001-03-3
atosiban,AVPR2,BRD-A85261566-001-01-7
atosiban,OXTR,BRD-A85261566-001-02-5
atosiban,OXTR,BRD-A85261566-001-03-3
atosiban,OXTR,BRD-A85261566-001-01-7
atovaquone,DHODH,BRD-A19795905-001-08-0
atovaquone,DHODH,BRD-A19795905-001-07-2
ATPA,GRIA2,BRD-A65145453-001-07-9
ATPA,GRIA2,BRD-A65145453-001-06-1
ATPA,GRIK1,BRD-A65145453-001-07-9
ATPA,GRIK1,BRD-A65145453-001-06-1
atracurium,CHRNA2,BRD-A75935363-344-06-6
atracurium,CHRNA2,BRD-A75935363-344-07-4
atracurium,CHRNA2,BRD-A75935363-344-05-8
atrasentan,EDNRA,BRD-K16295392-003-01-3
atropine,CHRM1,BRD-A27290375-330-01-1
atropine,CHRM1,BRD-A27290375-330-02-9
atropine,CHRM2,BRD-A27290375-330-01-1
atropine,CHRM2,BRD-A27290375-330-02-9
atropine,CHRM3,BRD-A27290375-330-01-1
atropine,CHRM3,BRD-A27290375-330-02-9
atropine,CHRM4,BRD-A27290375-330-01-1
atropine,CHRM4,BRD-A27290375-330-02-9
atropine,CHRM5,BRD-A27290375-330-01-1
atropine,CHRM5,BRD-A27290375-330-02-9
AT13148,AKT1,BRD-K32127727-001-01-8
AT13148,AKT1,BRD-K32127727-001-02-6
AT13148,AKT1,BRD-K32127727-001-03-4
AT13148,AKT1,BRD-K32127727-001-04-2
AT13148,AKT2,BRD-K32127727-001-01-8
AT13148,AKT2,BRD-K32127727-001-02-6
AT13148,AKT2,BRD-K32127727-001-03-4
AT13148,AKT2,BRD-K32127727-001-04-2
AT13148,AKT3,BRD-K32127727-001-01-8
AT13148,AKT3,BRD-K32127727-001-02-6
AT13148,AKT3,BRD-K32127727-001-03-4
AT13148,AKT3,BRD-K32127727-001-04-2
AT13148,ROCK1,BRD-K32127727-001-01-8
AT13148,ROCK1,BRD-K32127727-001-02-6
AT13148,ROCK1,BRD-K32127727-001-03-4
AT13148,ROCK1,BRD-K32127727-001-04-2
AT13148,ROCK2,BRD-K32127727-001-01-8
AT13148,ROCK2,BRD-K32127727-001-02-6
AT13148,ROCK2,BRD-K32127727-001-03-4
AT13148,ROCK2,BRD-K32127727-001-04-2
AT13148,SGK3,BRD-K32127727-001-01-8
AT13148,SGK3,BRD-K32127727-001-02-6
AT13148,SGK3,BRD-K32127727-001-03-4
AT13148,SGK3,BRD-K32127727-001-04-2
AT13387,HSP90AA1,BRD-K58435339-001-06-3
AT13387,HSP90AA1,BRD-K58435339-001-03-0
AT7867,AKT2,BRD-K12040459-001-07-8
AT7867,AKT2,BRD-K12040459-001-06-0
AT7867,GSK3B,BRD-K12040459-001-07-8
AT7867,GSK3B,BRD-K12040459-001-06-0
AT7867,PKIA,BRD-K12040459-001-07-8
AT7867,PKIA,BRD-K12040459-001-06-0
AT7867,PRKACA,BRD-K12040459-001-07-8
AT7867,PRKACA,BRD-K12040459-001-06-0
auranofin,IKBKB,BRD-K73841932-001-01-5
auranofin,IKBKB,BRD-K45995181-001-04-6
auranofin,IKBKB,BRD-K45995181-001-05-3
auranofin,PRDX5,BRD-K73841932-001-01-5
auranofin,PRDX5,BRD-K45995181-001-04-6
auranofin,PRDX5,BRD-K45995181-001-05-3
auranofin,TRPA1,BRD-K73841932-001-01-5
auranofin,TRPA1,BRD-K45995181-001-04-6
auranofin,TRPA1,BRD-K45995181-001-05-3
aurora-a-inhibitor-i,AURKA,BRD-K53561341-001-07-5
aurora-a-inhibitor-i,AURKA,BRD-K53561341-001-09-1
aurothioglucose,PRKCI,BRD-A89825407-001-01-8
autotaxin-modulator-1,ENPP2,BRD-A94640958-001-01-7
AV-412,EGFR,BRD-K23190681-001-01-1
AV-412,ERBB2,BRD-K23190681-001-01-1
AV-608,TACR1,BRD-K96615647-001-01-2
avagacestat,PSEN1,BRD-K83720053-001-03-8
avanafil,PDE5A,BRD-K65781196-001-03-0
avanafil,PDE5A,BRD-K65781196-001-04-8
avasimibe,CES1,BRD-K67901620-001-03-8
avasimibe,CES1,BRD-K67901620-001-02-0
avatrombopag,MPL,BRD-K68544925-001-01-1
AVE-0991,MRGPRX1,BRD-K36154108-001-01-7
AVL-292,BTK,BRD-K87782578-001-01-4
AVL-292,YES1,BRD-K87782578-001-01-4
AVN-944,IMPDH1,BRD-K62196610-001-01-6
AVN-944,IMPDH2,BRD-K62196610-001-01-6
avobenzone,TYR,BRD-K14401183-001-11-5
avobenzone,TYR,BRD-K14401183-001-10-7
axitinib,CSF1,BRD-K29905972-001-10-5
axitinib,CSF1,BRD-K29905972-001-08-9
axitinib,CSF1,BRD-K29905972-001-06-3
axitinib,CSF1,BRD-K29905972-001-11-3
axitinib,CSF1,BRD-K29905972-001-12-1
axitinib,FLT1,BRD-K29905972-001-10-5
axitinib,FLT1,BRD-K29905972-001-08-9
axitinib,FLT1,BRD-K29905972-001-06-3
axitinib,FLT1,BRD-K29905972-001-11-3
axitinib,FLT1,BRD-K29905972-001-12-1
axitinib,FLT4,BRD-K29905972-001-10-5
axitinib,FLT4,BRD-K29905972-001-08-9
axitinib,FLT4,BRD-K29905972-001-06-3
axitinib,FLT4,BRD-K29905972-001-11-3
axitinib,FLT4,BRD-K29905972-001-12-1
axitinib,KDR,BRD-K29905972-001-10-5
axitinib,KDR,BRD-K29905972-001-08-9
axitinib,KDR,BRD-K29905972-001-06-3
axitinib,KDR,BRD-K29905972-001-11-3
axitinib,KDR,BRD-K29905972-001-12-1
axitinib,PLK4,BRD-K29905972-001-10-5
axitinib,PLK4,BRD-K29905972-001-08-9
axitinib,PLK4,BRD-K29905972-001-06-3
axitinib,PLK4,BRD-K29905972-001-11-3
axitinib,PLK4,BRD-K29905972-001-12-1
AZ-10417808,CASP3,BRD-K36258877-001-03-1
AZ-10417808,CASP3,BRD-K36258877-001-04-9
AZ-10606120,P2RX7,BRD-K09907507-300-01-4
AZ-12080282,DHH,BRD-K05973499-300-01-0
AZ-628,BRAF,BRD-K05804044-001-12-8
AZ-628,BRAF,BRD-K05804044-001-06-0
AZ-628,BRAF,BRD-K05804044-001-09-4
AZ-628,BRAF,BRD-K05804044-001-14-4
AZ-628,RAF1,BRD-K05804044-001-12-8
AZ-628,RAF1,BRD-K05804044-001-06-0
AZ-628,RAF1,BRD-K05804044-001-09-4
AZ-628,RAF1,BRD-K05804044-001-14-4
azacitidine,DNMT1,BRD-K03406345-001-21-1
azacitidine,DNMT1,BRD-K03406345-001-27-8
azacitidine,DNMT1,BRD-K03406345-001-24-5
azacitidine,DNMT3A,BRD-K03406345-001-21-1
azacitidine,DNMT3A,BRD-K03406345-001-27-8
azacitidine,DNMT3A,BRD-K03406345-001-24-5
azacyclonol,HRH1,BRD-K97061094-001-20-6
azacyclonol,HRH1,BRD-K97061094-001-21-4
azaguanine-8,PNP,BRD-K53114651-001-11-9
azaguanine-8,PNP,BRD-K53114651-001-12-7
azaperone,DRD2,BRD-K45861246-001-14-2
azaperone,DRD2,BRD-K45861246-001-13-4
azaperone,DRD2,BRD-K45861246-001-15-9
azaperone,DRD3,BRD-K45861246-001-14-2
azaperone,DRD3,BRD-K45861246-001-13-4
azaperone,DRD3,BRD-K45861246-001-15-9
azapropazone,PTGS2,BRD-A70182876-001-10-8
azasetron,HTR3A,BRD-A44133049-003-07-8
azasetron,HTR3B,BRD-A44133049-003-07-8
azatadine,HRH1,BRD-K77821588-050-01-7
azatadine,HRH1,BRD-K77821588-364-01-2
azathioprine,HPRT1,BRD-K32821942-001-22-1
azathioprine,HPRT1,BRD-K32821942-001-21-3
azathioprine,HPRT1,BRD-K32821942-001-20-5
azathioprine,IMPDH1,BRD-K32821942-001-22-1
azathioprine,IMPDH1,BRD-K32821942-001-21-3
azathioprine,IMPDH1,BRD-K32821942-001-20-5
azathioprine,PPAT,BRD-K32821942-001-22-1
azathioprine,PPAT,BRD-K32821942-001-21-3
azathioprine,PPAT,BRD-K32821942-001-20-5
AZD1080,GSK3A,BRD-K61041538-001-05-5
AZD1080,GSK3A,BRD-K61041538-001-04-8
AZD1080,GSK3A,BRD-K61041538-001-01-4
AZD1080,GSK3A,BRD-K61041538-001-03-0
AZD1080,GSK3B,BRD-K61041538-001-05-5
AZD1080,GSK3B,BRD-K61041538-001-04-8
AZD1080,GSK3B,BRD-K61041538-001-01-4
AZD1080,GSK3B,BRD-K61041538-001-03-0
AZD1208,PIM1,BRD-K21908111-001-01-8
AZD1208,PIM2,BRD-K21908111-001-01-8
AZD1208,PIM3,BRD-K21908111-001-01-8
AZD1283,P2RY12,BRD-K77060810-001-01-5
AZD1446,CHRNA4,BRD-A44188509-001-01-2
AZD1446,CHRNB2,BRD-A44188509-001-01-2
AZD1480,JAK1,BRD-K65928735-001-06-8
AZD1480,JAK1,BRD-K65928735-001-04-3
AZD1480,JAK2,BRD-K65928735-001-06-8
AZD1480,JAK2,BRD-K65928735-001-04-3
AZD1480,JAK3,BRD-K65928735-001-06-8
AZD1480,JAK3,BRD-K65928735-001-04-3
AZD1981,PTGDR2,BRD-K83186168-001-01-8
AZD2014,MTOR,BRD-K99113996-001-02-0
AZD2858,GSK3B,BRD-K85849709-001-01-5
AZD3264,IKBKB,BRD-K14287049-001-01-3
AZD3463,ALK,BRD-K24593301-001-01-5
AZD3463,ALK,BRD-K24593301-001-02-3
AZD3463,IGF1R,BRD-K24593301-001-01-5
AZD3463,IGF1R,BRD-K24593301-001-02-3
AZD3514,AR,BRD-K84996356-001-01-1
AZD3759,EGFR,BRD-K41626799-001-01-1
AZD3839,BACE1,BRD-A54654253-001-01-8
AZD3965,SLC16A1,BRD-K25210703-001-01-9
AZD3988,DGAT1,BRD-K73984371-001-01-1
AZD4282,AGXT,BRD-K72369578-001-04-1
AZD4282,AGXT2,BRD-K72369578-001-04-1
AZD4282,ALAS1,BRD-K72369578-001-04-1
AZD4282,ALAS2,BRD-K72369578-001-04-1
AZD4282,BAAT,BRD-K72369578-001-04-1
AZD4282,GARS,BRD-K72369578-001-04-1
AZD4282,GATM,BRD-K72369578-001-04-1
AZD4282,GCAT,BRD-K72369578-001-04-1
AZD4282,GCSH,BRD-K72369578-001-04-1
AZD4282,GLDC,BRD-K72369578-001-04-1
AZD4282,GLRA1,BRD-K72369578-001-04-1
AZD4282,GLRA2,BRD-K72369578-001-04-1
AZD4282,GLRA3,BRD-K72369578-001-04-1
AZD4282,GLRB,BRD-K72369578-001-04-1
AZD4282,GLYAT,BRD-K72369578-001-04-1
AZD4282,GLYATL1,BRD-K72369578-001-04-1
AZD4282,GLYATL2,BRD-K72369578-001-04-1
AZD4282,GNMT,BRD-K72369578-001-04-1
AZD4282,GPR18,BRD-K72369578-001-04-1
AZD4282,GPRC6A,BRD-K72369578-001-04-1
AZD4282,GRIN1,BRD-K72369578-001-04-1
AZD4282,GRIN2A,BRD-K72369578-001-04-1
AZD4282,GRIN2B,BRD-K72369578-001-04-1
AZD4282,GRIN2C,BRD-K72369578-001-04-1
AZD4282,GRIN2D,BRD-K72369578-001-04-1
AZD4282,GRIN3B,BRD-K72369578-001-04-1
AZD4282,GSS,BRD-K72369578-001-04-1
AZD4282,PIPOX,BRD-K72369578-001-04-1
AZD4282,SHMT1,BRD-K72369578-001-04-1
AZD4282,SHMT2,BRD-K72369578-001-04-1
AZD4282,SLC32A1,BRD-K72369578-001-04-1
AZD4282,SLC36A1,BRD-K72369578-001-04-1
AZD4282,SLC6A5,BRD-K72369578-001-04-1
AZD4282,SLC6A9,BRD-K72369578-001-04-1
AZD4547,FGFR1,BRD-K28392481-001-05-1
AZD4547,FGFR2,BRD-K28392481-001-05-1
AZD4547,FGFR3,BRD-K28392481-001-05-1
AZD4547,FGFR4,BRD-K28392481-001-05-1
AZD4547,IGF1R,BRD-K28392481-001-05-1
AZD4547,KDR,BRD-K28392481-001-05-1
AZD5069,CXCR2,BRD-K34801930-001-01-9
AZD5363,AKT1,BRD-K99023089-001-03-7
AZD5363,AKT2,BRD-K99023089-001-03-7
AZD5363,AKT3,BRD-K99023089-001-03-7
AZD5438,KCNH2,BRD-K72414522-001-08-3
AZD5438,KCNH2,BRD-K72414522-001-10-9
AZD5438,KCNH2,BRD-K72414522-001-06-7
AZD5582,BIRC2,BRD-K88767641-001-01-7
AZD5582,BIRC3,BRD-K88767641-001-01-7
AZD5582,XIAP,BRD-K88767641-001-01-7
AZD6482,PIK3CA,BRD-K58772419-001-07-0
AZD6482,PIK3CA,BRD-K58772419-001-08-8
AZD6482,PIK3CB,BRD-K58772419-001-07-0
AZD6482,PIK3CB,BRD-K58772419-001-08-8
AZD6482,PIK3CD,BRD-K58772419-001-07-0
AZD6482,PIK3CD,BRD-K58772419-001-08-8
AZD6482,PIK3CG,BRD-K58772419-001-07-0
AZD6482,PIK3CG,BRD-K58772419-001-08-8
AZD6738,ATR,BRD-A36013532-001-01-3
AZD6765,GRIN1,BRD-A94033181-001-01-4
AZD7545,PDK1,BRD-A87435144-001-01-6
AZD7687,DGAT1,BRD-K31495718-001-01-1
AZD7762,CHEK1,BRD-K86525559-001-07-8
AZD7762,CHEK1,BRD-K86525559-001-04-5
AZD7762,CHEK1,BRD-K86525559-003-01-7
AZD7762,CHEK2,BRD-K86525559-001-07-8
AZD7762,CHEK2,BRD-K86525559-001-04-5
AZD7762,CHEK2,BRD-K86525559-003-01-7
AZD8055,MTOR,BRD-K69932463-001-10-6
AZD8186,PIK3CB,BRD-K47289408-001-01-5
AZD8186,PIK3CB,BRD-K47289408-001-02-3
AZD8186,PIK3CD,BRD-K47289408-001-01-5
