pert_iname_compound,gene,y_prob,classifier,formulation,features,gene_rank,gene_pct,compound_rank,compound_pct,gene_compound_global_rank,gene_compound_global_pct,gene_compound_local_pct,n_connected_genes_train,connected_genes_train,n_connected_compounds_train,connected_compounds_train,any_connected_train,which_connected_train
flindokalner,KCNQ2,0.9939529794636244,cosine,compound,orf,75,0.46875,22,0.3548387096774194,2754,0.2776209677419355,0.4117943548387097,0,,2,dalfampridine|meclofenamic-acid,TRUE,compound
flupirtine,KCNQ2,0.3369851151228587,cosine,compound,orf,79,0.49375,60,0.967741935483871,9250,0.9324596774193549,0.7307459677419355,0,,2,dalfampridine|meclofenamic-acid,TRUE,compound
gabapentin-enacarbil,CACNA2D3,0.9959689953957112,cosine,compound,orf,1,0.00625,27,0.43548387096774194,1717,0.17308467741935485,0.22086693548387096,0,,1,nilvadipine,TRUE,compound
gabapentin-enacarbil,CACNB4,0.7712432311119894,cosine,compound,orf,147,0.91875,2,0.03225806451612903,8357,0.8424395161290322,0.4755040322580645,0,,0,,FALSE,neither
gabapentin-enacarbil,CACNG1,0.75382923826033,cosine,compound,orf,149,0.93125,11,0.1774193548387097,8427,0.8494959677419355,0.5543346774193548,0,,2,ibutilide|lercanidipine,TRUE,compound
ixabepilone,TUBB,0.8826511406120681,cosine,compound,orf,85,0.53125,53,0.8548387096774194,7241,0.7299395161290323,0.6930443548387097,0,,3,colchicine|epothilone-b|oxibendazole,TRUE,compound
ixabepilone,TUBB3,0.8616046014615291,cosine,compound,orf,122,0.7625,54,0.8709677419354839,7711,0.7773185483870968,0.8167338709677419,0,,2,colchicine|epothilone-b,TRUE,compound
ixabepilone,TUBB4B,0.8772990054695293,cosine,compound,orf,99,0.61875,53,0.8548387096774194,7323,0.7382056451612903,0.7367943548387097,0,,3,colchicine|epothilone-b|oxibendazole,TRUE,compound
menadione,F10,0.9870319299019802,cosine,compound,orf,109,0.68125,23,0.3709677419354839,4740,0.4778225806451613,0.526108870967742,0,,0,,FALSE,neither
prasugrel,P2RY12,0.8716864781896764,cosine,compound,orf,139,0.86875,6,0.0967741935483871,7465,0.7525201612903226,0.48276209677419357,0,,1,AZD1283,TRUE,compound
quinine,KCNN4,0.5534409135999045,cosine,compound,orf,153,0.95625,24,0.3870967741935484,8817,0.8888104838709677,0.6716733870967742,0,,4,1-EBIO|NS-309|enflurane|procaine,TRUE,compound
racecadotril,MME,0.99604068880232,cosine,compound,orf,39,0.24375,33,0.532258064516129,1683,0.16965725806451612,0.3880040322580645,0,,1,sacubitril,TRUE,compound
saclofen,KCTD16,0.9974244880238144,cosine,compound,orf,1,0.00625,20,0.3225806451612903,738,0.07439516129032259,0.16441532258064515,0,,1,baclofen,TRUE,compound
sorbinil,AKR1B1,0.9974937482917918,cosine,compound,orf,8,0.05,19,0.3064516129032258,683,0.0688508064516129,0.1782258064516129,0,,1,citric-acid,TRUE,compound
sotrastaurin,PRKCB,0.9968096556272892,cosine,compound,orf,9,0.05625,22,0.3548387096774194,1179,0.1188508064516129,0.2055443548387097,0,,2,CGP-53353|vitamin-E,TRUE,compound
sotrastaurin,PRKCE,0.9807546841949808,cosine,compound,orf,114,0.7125,44,0.7096774193548387,5370,0.5413306451612904,0.7110887096774194,0,,1,afimoxifene,TRUE,compound
taladegib,DHH,0.99416973101863515,cosine,compound,orf,85,0.53125,11,0.1774193548387097,2659,0.2680443548387097,0.35433467741935487,0,,1,M-25,TRUE,compound
thiostrepton,FOXM1,0.9882619014551204,cosine,compound,orf,70,0.21875,46,0.7419354838709677,4523,0.4559475806451613,0.4803427419354839,0,,0,,FALSE,neither
thiostrepton,FOXM1,0.1375229985825871,cosine,compound,orf,213,0.665625,61,0.9838709677419355,9567,0.9644153225806451,0.8247479838709677,0,,0,,FALSE,neither
triamterene,SCNN1G,0.22939847354619888,cosine,compound,orf,157,0.98125,13,0.20967741935483872,9392,0.9467741935483871,0.5954637096774194,0,,1,benzamil,TRUE,compound
1-octanol,GJB4,0.03168599,transformer,compound,orf,14,0.0875,5,0.08064516129032258,542,0.054637096774193546,0.0840725806451613,0,,1,flufenamic-acid,TRUE,compound
"2,5-furandimethanol",HBB,1.5723838e-4,transformer,compound,orf,131,0.81875,41,0.6612903225806451,9112,0.9185483870967742,0.7400201612903226,0,,0,,FALSE,neither
2-Oleoylglycerol,GPR119,7.46889e-4,transformer,compound,orf,87,0.54375,28,0.45161290322580644,5693,0.573891129032258,0.4976814516129032,0,,0,,FALSE,neither
A-987306,AVPR1A,0.0019315812,transformer,compound,orf,68,0.425,45,0.7258064516129032,4090,0.4122983870967742,0.5754032258064516,0,,1,conivaptan,TRUE,compound
A-987306,CCR1,0.110878766,transformer,compound,orf,3,0.01875,3,0.04838709677419355,74,0.007459677419354839,0.033568548387096775,0,,1,ZK811752,TRUE,compound
A-987306,CHRM2,0.025815843,transformer,compound,orf,15,0.09375,1,0.016129032258064516,701,0.07066532258064516,0.05493951612903226,0,,2,aripiprazole|olanzapine,TRUE,compound
A-987306,CHRM3,0.015704071,transformer,compound,orf,27,0.16875,1,0.016129032258064516,1188,0.11975806451612903,0.09243951612903226,0,,3,aripiprazole|olanzapine|zamifenacin,TRUE,compound
A-987306,HTR3A,0.014972673,transformer,compound,orf,29,0.18125,1,0.016129032258064516,1251,0.12610887096774193,0.09868951612903226,0,,3,aripiprazole|olanzapine|procaine,TRUE,compound
BAN-ORL-24,OPRL1,6.3061895e-4,transformer,compound,orf,103,0.64375,61,0.9838709677419355,5987,0.6035282258064516,0.8138104838709678,0,,1,MCOPPB,TRUE,compound
BAY-87-2243,HIF1A,0.0040223184,transformer,compound,orf,44,0.275,21,0.3387096774193548,2944,0.2967741935483871,0.30685483870967745,0,,1,YC-1,TRUE,compound
BVT-948,PTPN2,0.0015567372,transformer,compound,orf,163,0.509375,10,0.16129032258064516,4440,0.4475806451612903,0.3353326612903226,0,,0,,FALSE,neither
BVT-948,PTPN2,5.832934e-4,transformer,compound,orf,222,0.69375,20,0.3225806451612903,6113,0.6162298387096774,0.5081653225806452,0,,0,,FALSE,neither
CCG-50014,RGS4,0.007138323,transformer,compound,orf,19,0.11875,13,0.20967741935483872,2129,0.21461693548387098,0.16421370967741936,0,,1,CCG-63802,TRUE,compound
CYT-997,TUBB,0.3969401,transformer,compound,orf,2,0.0125,1,0.016129032258064516,4,4.032258064516129e-4,0.014314516129032258,0,,3,colchicine|epothilone-b|oxibendazole,TRUE,compound
DG-172,PPARD,9.970483e-4,transformer,compound,orf,99,0.61875,17,0.27419354838709675,5195,0.5236895161290323,0.4464717741935484,0,,0,,FALSE,neither
EI1,EZH2,0.0021669518,transformer,compound,orf,67,0.41875,31,0.5,3896,0.392741935483871,0.459375,0,,1,UNC1999,TRUE,compound
FPS-ZM1,AGER,3.9373693e-4,transformer,compound,orf,140,0.875,21,0.3387096774193548,6916,0.6971774193548387,0.6068548387096774,0,,0,,FALSE,neither
GW-311616,ELANE,0.0028855917,transformer,compound,orf,86,0.5375,7,0.11290322580645161,3431,0.345866935483871,0.3252016129032258,0,,0,,FALSE,neither
L-Cystine,SLC7A11,0.06334764,transformer,compound,orf,9,0.05625,4,0.06451612903225806,200,0.020161290322580645,0.06038306451612903,0,,1,sulfasalazine,TRUE,compound
ML-228,HIF1A,0.0060274564,transformer,compound,orf,42,0.2625,13,0.20967741935483872,2350,0.2368951612903226,0.23608870967741935,0,,1,YC-1,TRUE,compound
N-alpha-Methylhistamine-dihydrochloride,HRH4,4.1372917e-4,transformer,compound,orf,88,0.55,23,0.3709677419354839,6812,0.6866935483870967,0.46048387096774196,0,,1,olanzapine,TRUE,compound
NBQX,GRIN2A,0.0043826345,transformer,compound,orf,36,0.225,24,0.3870967741935484,2791,0.2813508064516129,0.3060483870967742,0,,1,TCN201,TRUE,compound
NSC-95397,CDC25A,0.007813904,transformer,compound,orf,58,0.3625,2,0.03225806451612903,2026,0.20423387096774193,0.19737903225806452,0,,0,,FALSE,neither
NVP-ADW742,IGF1R,0.14026861,transformer,compound,orf,3,0.01875,1,0.016129032258064516,47,0.004737903225806452,0.01743951612903226,0,,2,BMS-536924|ceritinib,TRUE,compound
NVP-AEW541,IGF1R,0.11605431,transformer,compound,orf,5,0.03125,2,0.03225806451612903,65,0.00655241935483871,0.031754032258064516,0,,2,BMS-536924|ceritinib,TRUE,compound
NVP-HSP990,HSP90AA1,0.064168826,transformer,compound,orf,4,0.025,5,0.08064516129032258,194,0.019556451612903227,0.05282258064516129,0,,2,ganetespib|geldanamycin,TRUE,compound
NVP-HSP990,HSP90AB1,0.013265445,transformer,compound,orf,32,0.2,2,0.03225806451612903,1383,0.13941532258064515,0.11612903225806452,0,,1,geldanamycin,TRUE,compound
OMDM-2,GPR119,2.3346303e-4,transformer,compound,orf,119,0.74375,52,0.8387096774193549,8102,0.816733870967742,0.7912298387096774,0,,0,,FALSE,neither
PETCM,CASP3,0.0061906343,transformer,compound,orf,20,0.125,23,0.3709677419354839,2310,0.23286290322580644,0.24798387096774194,0,,2,NQDI-1|minocycline,TRUE,compound
PF-04217903,MET,1.7163913e-4,transformer,compound,orf,142,0.8875,37,0.5967741935483871,8895,0.8966733870967742,0.7421370967741936,0,,2,BMS-536924|SGX523,TRUE,compound
PF-05190457,GHSR,0.05980739,transformer,compound,orf,7,0.04375,1,0.016129032258064516,221,0.022278225806451613,0.029939516129032256,0,,1,ibutamoren,TRUE,compound
PHA-793887,CDK2,0.47924894,transformer,compound,orf,1,0.00625,1,0.016129032258064516,1,1.0080645161290323e-4,0.011189516129032257,0,,6,BMS-536924|NSC-625987|RGB-286638|TG-02|aminopurvalanol-a|ryuvidine,TRUE,compound
PHA-793887,CDK4,0.13281135,transformer,compound,orf,4,0.025,1,0.016129032258064516,50,0.005040322580645161,0.02056451612903226,0,,4,NSC-625987|RGB-286638|arcyriaflavin-a|ryuvidine,TRUE,compound
PHA-793887,CDK7,0.19595745,transformer,compound,orf,2,0.0125,1,0.016129032258064516,18,0.0018145161290322581,0.014314516129032258,0,,2,RGB-286638|TG-02,TRUE,compound
PHA-793887,CDK9,0.15698199,transformer,compound,orf,3,0.01875,3,0.04838709677419355,39,0.0039314516129032254,0.033568548387096775,0,,2,RGB-286638|TG-02,TRUE,compound
RKI-1447,PAK1,2.130836e-4,transformer,compound,orf,142,0.8875,40,0.6451612903225806,8334,0.8401209677419355,0.7663306451612903,0,,0,,FALSE,neither
SB-202190,AKT1,0.007861143,transformer,compound,orf,49,0.30625,7,0.11290322580645161,2019,0.2035282258064516,0.20957661290322582,0,,4,BMS-536924|GSK2110183|PD-98059|SB-203580,TRUE,compound
SB-202190,LCK,0.030431947,transformer,compound,orf,10,0.0625,5,0.08064516129032258,574,0.05786290322580645,0.07157258064516128,0,,6,BMS-536924|PD-98059|PP-2|SB-203580|ZM-336372|ponatinib,TRUE,compound
SB-202190,MAPK14,0.040958997,transformer,compound,orf,5,0.03125,3,0.04838709677419355,376,0.03790322580645161,0.039818548387096774,0,,3,PD-98059|SB-203580|ZM-336372,TRUE,compound
SB-202190,MAPK8,0.19495027,transformer,compound,orf,1,0.00625,1,0.016129032258064516,21,0.002116935483870968,0.011189516129032257,0,,4,CC-401|PD-98059|SB-203580|SU3327,TRUE,compound
SRC-kinase-inhibitor-I,CSK,0.0010690138,transformer,compound,orf,71,0.44375,22,0.3548387096774194,5082,0.5122983870967742,0.3992943548387097,0,,0,,FALSE,neither
SRC-kinase-inhibitor-I,LCK,0.0019607244,transformer,compound,orf,41,0.25625,12,0.1935483870967742,4057,0.4089717741935484,0.22489919354838708,0,,6,BMS-536924|PD-98059|PP-2|SB-203580|ZM-336372|ponatinib,TRUE,compound
acalabrutinib,BTK,0.0017194935,transformer,compound,orf,78,0.4875,13,0.20967741935483872,4277,0.4311491935483871,0.34858870967741934,0,,1,AVL-292,TRUE,compound
acetylcysteine,GRIN2A,0.0058493307,transformer,compound,orf,37,0.23125,22,0.3548387096774194,2401,0.24203629032258064,0.2930443548387097,0,,1,TCN201,TRUE,compound
acetylcysteine,SLC7A11,0.06373404,transformer,compound,orf,10,0.0625,3,0.04838709677419355,198,0.019959677419354838,0.055443548387096774,0,,1,sulfasalazine,TRUE,compound
amiloride,ASIC1,0.038448714,transformer,compound,orf,4,0.025,1,0.016129032258064516,407,0.041028225806451615,0.02056451612903226,0,,2,benzamil|nafamostat,TRUE,compound
amiloride,SCNN1G,0.016653765,transformer,compound,orf,11,0.06875,6,0.0967741935483871,1122,0.11310483870967741,0.08276209677419355,0,,1,benzamil,TRUE,compound
amlexanox,FGF1,2.0823389e-4,transformer,compound,orf,123,0.76875,42,0.6774193548387096,8394,0.8461693548387097,0.7230846774193549,0,,1,pazopanib,TRUE,compound
amlexanox,PDE4D,0.020037007,transformer,compound,orf,12,0.075,15,0.24193548387096775,950,0.09576612903225806,0.15846774193548388,0,,4,Ro-20-1724|dyphylline|ibudilast|zaprinast,TRUE,compound
amlodipine,CACNA2D3,0.035312045,transformer,compound,orf,4,0.025,4,0.06451612903225806,463,0.046673387096774197,0.04475806451612903,0,,1,nilvadipine,TRUE,compound
azeliragon,AGER,3.5484156e-4,transformer,compound,orf,136,0.85,22,0.3548387096774194,7147,0.7204637096774194,0.6024193548387097,0,,0,,FALSE,neither
brinzolamide,CA14,0.003056902,transformer,compound,orf,46,0.2875,58,0.9354838709677419,3348,0.3375,0.6114919354838709,0,,3,carzenide|coumarin|ethoxzolamide,TRUE,compound
brinzolamide,CA5A,0.006424472,transformer,compound,orf,32,0.2,29,0.46774193548387094,2261,0.2279233870967742,0.3338709677419355,0,,1,ethoxzolamide,TRUE,compound
cilostazol,PDE3A,0.0010138252,transformer,compound,orf,56,0.35,39,0.6290322580645161,5160,0.5201612903225806,0.48951612903225805,0,,3,Ro-20-1724|dyphylline|ibudilast,TRUE,compound
danusertib,AURKB,0.024783168,transformer,compound,orf,3,0.01875,5,0.08064516129032258,744,0.075,0.04969758064516129,0,,3,AMG900|GSK1070916|orantinib,TRUE,compound
danusertib,NTRK1,1.9309412e-4,transformer,compound,orf,153,0.95625,56,0.9032258064516129,8598,0.8667338709677419,0.9297379032258064,0,,2,LOXO-101|regorafenib,TRUE,compound
danusertib,RET,4.3871405e-4,transformer,compound,orf,118,0.7375,19,0.3064516129032258,6694,0.6747983870967742,0.5219758064516129,0,,3,PP-1|ponatinib|regorafenib,TRUE,compound
delanzomib,CTSG,0.0012472011,transformer,compound,orf,113,0.70625,12,0.1935483870967742,4809,0.48477822580645163,0.44989919354838714,0,,1,aloxistatin,TRUE,compound
delanzomib,CYP3A4,5.761785e-4,transformer,compound,orf,123,0.76875,36,0.5806451612903226,6137,0.6186491935483871,0.6746975806451614,0,,7,BMS-536924|GSK1070916|SB-203580|cyclophosphamide|methoxsalen|nevirapine|paliperidone,TRUE,compound
delanzomib,ELANE,0.007015242,transformer,compound,orf,68,0.425,3,0.04838709677419355,2153,0.21703629032258065,0.23669354838709677,0,,0,,FALSE,neither
diacerein,IL1B,0.018049136,transformer,compound,orf,18,0.1125,26,0.41935483870967744,1046,0.10544354838709677,0.2659274193548387,0,,3,JTE-607|ibudilast|minocycline,TRUE,compound
diltiazem,CACNG1,0.025213178,transformer,compound,orf,3,0.01875,14,0.22580645161290322,721,0.07268145161290322,0.1222782258064516,0,,2,ibutilide|lercanidipine,TRUE,compound
diltiazem,HTR3A,5.385114e-4,transformer,compound,orf,76,0.475,28,0.45161290322580644,6272,0.632258064516129,0.4633064516129032,0,,3,aripiprazole|olanzapine|procaine,TRUE,compound
edoxaban,F10,2.9634245e-4,transformer,compound,orf,132,0.825,29,0.46774193548387094,7541,0.7601814516129032,0.6463709677419355,0,,0,,FALSE,neither
efaproxiral,HBB,0.0013754412,transformer,compound,orf,95,0.59375,18,0.2903225806451613,4641,0.46784274193548386,0.4420362903225806,0,,0,,FALSE,neither
efaroxan,ADORA2A,0.009324599,transformer,compound,orf,16,0.1,24,0.3870967741935484,1815,0.18296370967741934,0.24354838709677418,0,,3,ANR-94|N6-cyclopentyladenosine|dyphylline,TRUE,compound
enilconazole,CYP1A2,4.106605e-4,transformer,compound,orf,98,0.6125,37,0.5967741935483871,6832,0.6887096774193548,0.6046370967741936,0,,2,methoxsalen|nevirapine,TRUE,compound
enilconazole,CYP3A4,4.6611344e-4,transformer,compound,orf,92,0.575,41,0.6612903225806451,6559,0.6611895161290322,0.6181451612903226,0,,7,BMS-536924|GSK1070916|SB-203580|cyclophosphamide|methoxsalen|nevirapine|paliperidone,TRUE,compound
filgotinib,JAK1,0.005348647,transformer,compound,orf,50,0.3125,18,0.2903225806451613,2525,0.2545362903225806,0.3014112903225806,0,,2,TG-101348|ruxolitinib,TRUE,compound
flindokalner,KCNMA1,5.817709e-4,transformer,compound,orf,134,0.8375,38,0.6129032258064516,6117,0.616633064516129,0.7252016129032258,0,,2,NS-11021|procaine,TRUE,compound
flindokalner,KCNN4,5.67395e-4,transformer,compound,orf,136,0.85,39,0.6290322580645161,6167,0.6216733870967742,0.739516129032258,0,,4,1-EBIO|NS-309|enflurane|procaine,TRUE,compound
flindokalner,KCNQ2,0.0033908032,transformer,compound,orf,42,0.2625,34,0.5483870967741935,3185,0.32106854838709675,0.40544354838709673,0,,2,dalfampridine|meclofenamic-acid,TRUE,compound
flupirtine,KCNQ2,6.5386965e-4,transformer,compound,orf,67,0.41875,61,0.9838709677419355,5912,0.5959677419354839,0.7013104838709677,0,,2,dalfampridine|meclofenamic-acid,TRUE,compound
gabapentin-enacarbil,CACNA2D3,0.040233526,transformer,compound,orf,5,0.03125,2,0.03225806451612903,386,0.038911290322580644,0.031754032258064516,0,,1,nilvadipine,TRUE,compound
gabapentin-enacarbil,CACNB4,0.0062248046,transformer,compound,orf,30,0.1875,8,0.12903225806451613,2298,0.23165322580645162,0.15826612903225806,0,,0,,FALSE,neither
gabapentin-enacarbil,CACNG1,0.016152807,transformer,compound,orf,17,0.10625,24,0.3870967741935484,1155,0.11643145161290322,0.2466733870967742,0,,2,ibutilide|lercanidipine,TRUE,compound
ixabepilone,TUBB,0.3827853,transformer,compound,orf,2,0.0125,2,0.03225806451612903,5,5.040322580645161e-4,0.022379032258064514,0,,3,colchicine|epothilone-b|oxibendazole,TRUE,compound
ixabepilone,TUBB3,0.19570377,transformer,compound,orf,4,0.025,2,0.03225806451612903,19,0.0019153225806451612,0.028629032258064516,0,,2,colchicine|epothilone-b,TRUE,compound
ixabepilone,TUBB4B,0.42254633,transformer,compound,orf,1,0.00625,2,0.03225806451612903,3,3.024193548387097e-4,0.019254032258064515,0,,3,colchicine|epothilone-b|oxibendazole,TRUE,compound
menadione,F10,1.8874201e-4,transformer,compound,orf,138,0.8625,37,0.5967741935483871,8660,0.8729838709677419,0.7296370967741936,0,,0,,FALSE,neither
prasugrel,P2RY12,0.015998008,transformer,compound,orf,17,0.10625,11,0.1774193548387097,1165,0.11743951612903226,0.14183467741935485,0,,1,AZD1283,TRUE,compound
quinine,KCNN4,0.005475969,transformer,compound,orf,23,0.14375,12,0.1935483870967742,2496,0.25161290322580643,0.1686491935483871,0,,4,1-EBIO|NS-309|enflurane|procaine,TRUE,compound
racecadotril,MME,0.011814937,transformer,compound,orf,43,0.26875,6,0.0967741935483871,1515,0.15272177419354838,0.18276209677419353,0,,1,sacubitril,TRUE,compound
saclofen,KCTD16,0.002798923,transformer,compound,orf,45,0.28125,4,0.06451612903225806,3477,0.35050403225806454,0.17288306451612903,0,,1,baclofen,TRUE,compound
sorbinil,AKR1B1,0.0032714538,transformer,compound,orf,51,0.31875,27,0.43548387096774194,3244,0.3270161290322581,0.37711693548387093,0,,1,citric-acid,TRUE,compound
sotrastaurin,PRKCB,0.0054275235,transformer,compound,orf,44,0.275,26,0.41935483870967744,2505,0.25252016129032256,0.3471774193548387,0,,2,CGP-53353|vitamin-E,TRUE,compound
sotrastaurin,PRKCE,0.006853669,transformer,compound,orf,38,0.2375,11,0.1774193548387097,2187,0.22046370967741935,0.20745967741935484,0,,1,afimoxifene,TRUE,compound
taladegib,DHH,0.0019122408,transformer,compound,orf,56,0.35,43,0.6935483870967742,4101,0.4134072580645161,0.521774193548387,0,,1,M-25,TRUE,compound
thiostrepton,FOXM1,0.019735262,transformer,compound,orf,49,0.153125,1,0.016129032258064516,965,0.09727822580645161,0.08462701612903226,0,,0,,FALSE,neither
thiostrepton,FOXM1,3.5616822e-4,transformer,compound,orf,272,0.85,30,0.4838709677419355,7137,0.7194556451612903,0.6669354838709678,0,,0,,FALSE,neither
triamterene,SCNN1G,0.0017923379,transformer,compound,orf,46,0.2875,47,0.7580645161290323,4193,0.4226814516129032,0.5227822580645161,0,,1,benzamil,TRUE,compound
1-octanol,GJB4,0.009210077,transformerx,compound,orf,29,0.18125,25,0.4032258064516129,1859,0.1873991935483871,0.29223790322580645,0,,1,flufenamic-acid,TRUE,compound
"2,5-furandimethanol",HBB,3.286943e-5,transformerx,compound,orf,148,0.925,27,0.43548387096774194,9002,0.9074596774193548,0.680241935483871,0,,0,,FALSE,neither
2-Oleoylglycerol,GPR119,3.5515524e-5,transformerx,compound,orf,127,0.79375,42,0.6774193548387096,8789,0.8859879032258065,0.7355846774193548,0,,0,,FALSE,neither
A-987306,AVPR1A,0.0046046106,transformerx,compound,orf,24,0.15,37,0.5967741935483871,3506,0.35342741935483873,0.37338709677419357,0,,1,conivaptan,TRUE,compound
A-987306,CCR1,0.002424953,transformerx,compound,orf,93,0.58125,38,0.6129032258064516,4424,0.4459677419354839,0.5970766129032259,0,,1,ZK811752,TRUE,compound
A-987306,CHRM2,3.03449e-4,transformerx,compound,orf,135,0.84375,26,0.41935483870967744,6121,0.6170362903225807,0.6315524193548387,0,,2,aripiprazole|olanzapine,TRUE,compound
A-987306,CHRM3,6.840808e-4,transformerx,compound,orf,123,0.76875,23,0.3709677419354839,5578,0.5622983870967742,0.5698588709677419,0,,3,aripiprazole|olanzapine|zamifenacin,TRUE,compound
A-987306,HTR3A,2.0848883e-4,transformerx,compound,orf,141,0.88125,26,0.41935483870967744,6507,0.6559475806451613,0.6503024193548387,0,,3,aripiprazole|olanzapine|procaine,TRUE,compound
